Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
18.8000,0.958,3.9963,4.1715
19.0000,0.8375,3.4957,4.174
19.2000,0.84,3.5099,4.1785
19.4000,0.777,3.2475,4.1795
19.6000,0.8125,3.395,4.1785
19.8000,0.966,4.0316,4.1735
20.0000,0.9305,3.8867,4.177
20.2000,0.7875,3.2925,4.181
20.4000,0.866,3.6164,4.176
20.6000,0.772,3.225,4.1775
20.8000,0.909,3.796,4.176
21.0000,0.9365,3.9141,4.1795
21.2000,0.939,3.9189,4.1735
21.4000,0.817,3.4138,4.1785
21.6000,1.033,4.3138,4.176
21.8000,0.735,3.0675,4.1735
22.0000,0.7555,3.1531,4.1735
22.2000,0.7795,3.2587,4.1805
22.4000,0.815,3.4034,4.176
22.6000,0.578,2.4137,4.176
22.8000,0.851,3.5551,4.1775
23.0000,0.917,3.8294,4.176
23.2000,0.931,3.8888,4.177
23.4000,1.1225,4.6915,4.1795
23.6000,0.945,3.9506,4.1805
23.8000,1.1495,4.8032,4.1785
24.0000,0.946,3.9472,4.1725
24.2000,0.863,3.6039,4.176
24.4000,0.9445,3.9433,4.175
24.6000,0.7785,3.251,4.176
24.8000,0.783,3.2737,4.181
25.0000,0.979,4.0908,4.1785
25.2000,0.968,4.0458,4.1795
25.4000,0.9255,3.864,4.175
25.6000,0.9525,3.98,4.1785
25.8000,0.8835,3.6877,4.174
26.0000,0.984,4.1102,4.177
26.2000,0.9255,3.8663,4.1775
26.4000,0.943,3.9422,4.1805
26.6000,0.919,3.8354,4.1735
26.8000,0.808,3.3762,4.1785
27.0000,1.0375,4.3326,4.176
27.2000,0.7985,3.3325,4.1735
27.4000,0.771,3.2189,4.175
27.6000,0.782,3.2703,4.182
27.8000,0.779,3.2523,4.175
28.0000,0.796,3.3253,4.1775
28.2000,0.783,3.2679,4.1735
28.4000,1.0075,4.2098,4.1785
28.6000,0.943,3.9403,4.1785
28.8000,0.8995,3.7572,4.177
29.0000,1.147,4.7876,4.174
29.2000,0.9855,4.1189,4.1795
29.4000,0.9155,3.8231,4.176
29.6000,1.0395,4.3399,4.175
29.8000,0.9435,3.9377,4.1735
30.0000,0.8125,3.391,4.1735
30.2000,0.7845,3.2761,4.176
30.4000,0.7935,3.3172,4.1805
30.6000,0.7945,3.3214,4.1805
30.8000,0.9615,4.0176,4.1785
31.0000,0.789,3.2984,4.1805
31.2000,0.804,3.3595,4.1785
31.4000,0.909,3.7983,4.1785
31.6000,0.776,3.2417,4.1775
31.8000,0.9905,4.1378,4.1775
