Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
44.4000,1.263,5.2711,4.1735
44.6000,1.237,5.1645,4.175
44.8000,1.245,5.1979,4.175
45.0000,1.2955,5.4087,4.175
45.2000,1.257,5.248,4.175
45.4000,1.2865,5.3711,4.175
45.6000,1.113,4.6373,4.1665
45.8000,1.3245,5.5278,4.1735
46.0000,1.363,5.6905,4.175
46.2000,1.202,5.0153,4.1725
46.4000,1.456,6.0766,4.1735
46.6000,1.424,5.9452,4.175
46.8000,1.275,5.3187,4.1715
47.0000,1.3,5.4275,4.175
47.2000,1.3885,5.8005,4.1775
47.4000,1.14,4.7618,4.177
47.6000,1.1765,4.9131,4.176
47.8000,1.0585,4.4192,4.175
48.0000,1.18,4.9265,4.175
48.2000,1.189,4.9653,4.176
48.4000,1.1675,4.8696,4.171
48.6000,0.906,3.7789,4.171
48.8000,1.4575,6.0916,4.1795
49.0000,1.172,4.8943,4.176
49.2000,1.0395,4.3399,4.175
49.4000,1.2445,5.1958,4.175
49.6000,1.158,4.8358,4.176
49.8000,1.256,5.2438,4.175
50.0000,1.366,5.7044,4.176
50.2000,1.267,5.291,4.176
50.4000,1.2515,5.225,4.175
50.6000,1.1785,4.9202,4.175
50.8000,0.744,3.1069,4.176
51.0000,1.4285,5.964,4.175
51.2000,1.3165,5.4964,4.175
51.4000,1.384,5.7782,4.175
51.6000,1.506,6.2891,4.176
51.8000,1.4485,6.0475,4.175
52.0000,1.455,6.0761,4.176
52.2000,1.247,5.2087,4.177
52.4000,1.5535,6.489,4.177
52.6000,1.3185,5.5094,4.1785
52.8000,1.2395,5.1718,4.1725
53.0000,1.2545,5.2357,4.1735
53.2000,1.2405,5.1772,4.1735
53.4000,1.19,4.9682,4.175
53.6000,1.133,4.7291,4.174
53.8000,1.152,4.8096,4.175
54.0000,0.7745,3.2343,4.176
54.2000,1.28,5.3453,4.176
54.4000,1.196,4.9921,4.174
54.6000,1.1565,4.8284,4.175
54.8000,1.208,5.0434,4.175
55.0000,1.237,5.1645,4.175
