Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
52.2000,0.6695,2.7975,4.1785
52.4000,0.722,3.0144,4.175
52.6000,0.6675,2.7875,4.176
52.8000,0.7625,3.1869,4.1795
53.0000,0.774,3.2322,4.176
53.2000,0.8465,3.5358,4.177
53.4000,0.694,2.8988,4.177
53.6000,0.826,3.4486,4.175
53.8000,0.901,3.7648,4.1785
54.0000,0.7295,3.0475,4.1775
54.2000,0.8835,3.6926,4.1795
54.4000,0.8075,3.3721,4.176
54.6000,0.831,3.4723,4.1785
54.8000,0.779,3.2543,4.1775
55.0000,0.8565,3.5806,4.1805
55.2000,0.86,3.5935,4.1785
55.4000,0.7925,3.3123,4.1795
55.6000,0.829,3.4611,4.175
55.8000,0.832,3.4773,4.1795
56.0000,0.634,2.6492,4.1785
56.2000,0.8395,3.5079,4.1785
56.4000,0.7865,3.2864,4.1785
56.6000,0.778,3.2517,4.1795
56.8000,0.7885,3.2936,4.177
57.0000,0.77,3.2174,4.1785
57.2000,0.8365,3.4932,4.176
57.4000,0.7885,3.292,4.175
57.6000,0.785,3.2801,4.1785
57.8000,0.7945,3.3178,4.176
58.0000,0.713,2.9782,4.177
58.2000,0.6385,2.667,4.177
58.4000,0.788,3.2942,4.1805
58.6000,0.7805,3.2601,4.177
58.8000,0.7875,3.2886,4.176
59.0000,0.823,3.4406,4.1805
59.2000,0.752,3.1437,4.1805
59.4000,0.802,3.3528,4.1805
59.6000,0.7745,3.2362,4.1785
59.8000,0.81,3.3846,4.1785
60.0000,0.7665,3.2009,4.176
60.2000,0.784,3.2732,4.175
60.4000,0.7075,2.9545,4.176
60.6000,0.817,3.4126,4.177
60.8000,0.7905,3.3039,4.1795
61.0000,0.816,3.4068,4.175
61.2000,0.7265,3.0346,4.177
61.4000,0.8075,3.3721,4.176
61.6000,0.812,3.3938,4.1795
61.8000,0.777,3.2459,4.1775
62.0000,0.773,3.2261,4.1735
62.2000,0.7645,3.1918,4.175
62.4000,0.807,3.3692,4.175
62.6000,0.7415,3.0984,4.1785
62.8000,0.839,3.5037,4.176
63.0000,0.733,3.0628,4.1785
63.2000,0.946,3.9552,4.181
63.4000,0.783,3.2725,4.1795
63.6000,0.7815,3.2635,4.176
63.8000,0.734,3.0678,4.1795
64.0000,0.697,2.9124,4.1785
64.2000,0.775,3.2364,4.176
64.4000,0.791,3.3044,4.1775
64.6000,0.792,3.3074,4.176
64.8000,0.78,3.2592,4.1785
65.0000,0.585,2.445,4.1795
65.2000,0.74,3.0902,4.176
65.4000,0.711,2.9723,4.1805
65.6000,0.6865,2.8668,4.176
65.8000,0.6835,2.8543,4.176
66.0000,0.787,3.2885,4.1785
66.2000,0.725,3.0287,4.1775
