Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
48.8000,0.336,1.404,4.1785
49.0000,0.323,1.3497,4.1785
49.2000,0.337,1.4082,4.1785
49.4000,0.3385,1.4144,4.1785
49.6000,0.3435,1.4353,4.1785
49.8000,0.3385,1.4141,4.1775
50.0000,0.3465,1.4479,4.1785
50.2000,0.3365,1.4057,4.1775
50.4000,0.338,1.4123,4.1785
50.6000,0.3375,1.4102,4.1785
50.8000,0.3385,1.4141,4.1775
51.0000,0.3485,1.4562,4.1785
51.2000,0.3325,1.3894,4.1785
51.4000,0.367,1.5335,4.1785
51.6000,0.342,1.429,4.1785
51.8000,0.345,1.4419,4.1795
52.0000,0.3385,1.4144,4.1785
52.2000,0.3395,1.4183,4.1775
52.4000,0.3435,1.435,4.1775
52.6000,0.337,1.4082,4.1785
52.8000,0.3375,1.4099,4.1775
53.0000,0.3445,1.4395,4.1785
53.2000,0.3385,1.4141,4.1775
53.4000,0.3465,1.4479,4.1785
53.6000,0.3365,1.4061,4.1785
53.8000,0.338,1.412,4.1775
54.0000,0.3365,1.4057,4.1775
54.2000,0.339,1.4165,4.1785
54.4000,0.344,1.4371,4.1775
54.6000,0.3385,1.4144,4.1785
54.8000,0.347,1.4499,4.1785
55.0000,0.3365,1.4061,4.1785
55.2000,0.3235,1.3517,4.1785
55.4000,0.324,1.3538,4.1785
55.6000,0.3235,1.3517,4.1785
55.8000,0.3785,1.5816,4.1785
56.0000,0.3355,1.4019,4.1785
56.2000,0.3225,1.3476,4.1785
56.4000,0.3235,1.3517,4.1785
56.6000,0.3235,1.3517,4.1785
56.8000,0.346,1.4454,4.1775
57.0000,0.3365,1.4061,4.1785
57.2000,0.342,1.429,4.1785
57.4000,0.3205,1.3392,4.1785
57.6000,0.389,1.6249,4.177
57.8000,0.402,1.6794,4.1775
58.0000,0.3525,1.4729,4.1785
58.2000,0.346,1.4458,4.1785
58.4000,0.3455,1.4433,4.1775
58.6000,0.3475,1.452,4.1785
58.8000,0.3445,1.4395,4.1785
59.0000,0.346,1.4461,4.1795
59.2000,0.352,1.4708,4.1785
59.4000,0.3465,1.4473,4.177
59.6000,0.3435,1.4353,4.1785
59.8000,0.3395,1.4186,4.1785
